,World Port Index Number,Region Name,Main Port Name,Country Code,World Water Body,Sailing Direction or Publication,Tidal Range (m),Channel Depth (m),Anchorage Depth (m),Cargo Pier Depth (m),Oil Terminal Depth (m),Harbor Size,Harbor Type,Shelter Afforded,Entrance Restriction - Tide,Entrance Restriction - Heavy Swell,Entrance Restriction - Ice,Entrance Restriction - Other,Overhead Limits,Good Holding Ground,Communications - Telephone,Communications - Radio,Communications - Radiotelephone,Communications - Airport,Communications - Rail,NAVAREA,Facilities - Wharves,Facilities - Anchorage,Medical Facilities,Garbage Disposal,Dirty Ballast Disposal,Cranes - Mobile,Lifts - 0-24 Tons,Services - Longshoremen,Supplies - Provisions,Supplies - Potable Water,Supplies - Fuel Oil,Supplies - Diesel Oil,Repairs,Latitude,Longitude
3622,27400.0,Finland -- 27380,Tornio,Finland,Gulf of Bothnia; Baltic Sea; North Atlantic Ocean,Sailing Directions Pub. 195 (Enroute) - Gulf of Finland and Gulf of Bothnia,0.0,7.9,7.9,6.4,7.9,Small,River (Natural),Fair,No,No,Yes,Yes,Unknown,Yes,Unknown,Yes,Unknown,Yes,Yes,I,Yes,Unknown,Yes,Yes,No,Yes,Unknown,Yes,Unknown,Yes,Yes,Unknown,Limited,65.766667,24.166667
3623,26890.0,Sweden Cont -- 24975,Umea Hamn,Sweden,Gulf of Bothnia; Baltic Sea; North Atlantic Ocean,Sailing Directions Pub. 195 (Enroute) - Gulf of Finland and Gulf of Bothnia,0.0,12.5,14.0,4.9,9.4,Small,Coastal (Breakwater),Good,No,No,Unknown,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,I,Yes,Yes,Yes,Yes,No,Unknown,Yes,Yes,Yes,Yes,Yes,Yes,Moderate,63.7,20.35
3624,54920.0,Tasmania -- 54700,Devonport,Australia,Bass Strait; South Pacific Ocean,Sailing Directions Pub. 127 (Enroute) - East Coast of Australia and New Zealand,8.0,7.9,21.6,9.5,4.9,Small,River (Basins),Excellent,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,X,Yes,Unknown,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Unknown,Limited,-41.183333,146.366667
3625,48106.0,Saudi Arabia -- 48100,Duba,Saudi Arabia,Red Sea; Indian Ocean,Sailing Directions Pub. 172 (Enroute) - Red Sea and the Persian Gulf,1.5,11.0,16.2,15.0,0.0,Small,Open Roadstead,Poor,Unknown,Unknown,Unknown,Yes,Unknown,Unknown,Yes,Yes,Unknown,Unknown,Unknown,IX,Unknown,Unknown,Yes,Unknown,Unknown,Yes,Yes,Yes,Unknown,Yes,Unknown,Unknown,Unknown,27.566667,35.533333
3626,48121.0,Saudi Arabia -- 48100,King Fahd Port,Saudi Arabia,Red Sea; Indian Ocean,Sailing Directions Pub. 172 (Enroute) - Red Sea and the Persian Gulf,1.0,14.0,0.0,16.0,32.0,Very Small,Coastal (Breakwater),Poor,No,No,No,Yes,Unknown,Unknown,Yes,Yes,Yes,No,Unknown,IX,Yes,Yes,Yes,Yes,Yes,Unknown,Unknown,Unknown,Yes,Yes,Yes,Yes,Limited,23.95,38.216667
3627,48140.0,Saudi Arabia -- 48100,Jiddah,Saudi Arabia,Red Sea; Indian Ocean,Sailing Directions Pub. 172 (Enroute) - Red Sea and the Persian Gulf,0.5,15.5,8.0,16.5,6.4,Small,Coastal (Breakwater),Good,No,No,No,Yes,No,No,Yes,Yes,Yes,Yes,No,IX,Yes,Unknown,Yes,Yes,No,Yes,Yes,Yes,Unknown,Yes,Yes,Yes,Major,21.483333,39.183333
3628,48142.0,Saudi Arabia -- 48100,Jizan,Saudi Arabia,Red Sea; Indian Ocean,Sailing Directions Pub. 172 (Enroute) - Red Sea and the Persian Gulf,1.7,13.5,18.6,12.0,23.8,Small,Coastal (Breakwater),Good,No,Unknown,Unknown,Yes,Unknown,Yes,Yes,Yes,Yes,Yes,Unknown,IX,Yes,Yes,Yes,Yes,Unknown,Yes,Yes,Unknown,Yes,Yes,Yes,Yes,Limited,16.9,42.483333
3629,53360.0,Australia -- 53290,Mourilyan Harbour,Australia,Coral Sea; South Pacific Ocean,Sailing Directions Pub. 127 (Enroute) - East Coast of Australia and New Zealand,1.0,6.4,6.4,9.4,0.0,Small,Coastal (Natural),Good,Unknown,Unknown,Unknown,Yes,Yes,Yes,Yes,Yes,Unknown,Yes,Yes,X,Yes,Unknown,Yes,No,No,Unknown,Yes,Unknown,Unknown,Yes,No,No,Moderate,-17.6,146.133333
3630,53318.0,Australia -- 53290,Cape Flattery Harbor,Australia,Coral Sea; South Pacific Ocean,Sailing Directions Pub. 127 (Enroute) - East Coast of Australia and New Zealand,1.0,0.0,6.4,14.0,12.5,Small,Open Roadstead,Fair,Unknown,Unknown,Unknown,Yes,Yes,Unknown,Unknown,Yes,Unknown,Yes,Unknown,X,Unknown,Yes,No,No,No,Unknown,Unknown,Yes,Unknown,No,No,Unknown,Unknown,-14.95,145.35
3631,18872.0,Canada West Coast -- 18080,Port Mcneill,Canada,Alaska-Canada coastal waters; North Pacific Ocean,Sailing Directions Pub. 154 (Enroute) - British Columbia,3.0,11.0,15.5,6.4,11.0,Very Small,Coastal (Natural),Fair,No,No,No,Yes,No,Unknown,Yes,Unknown,Yes,Yes,Unknown,XII,Yes,Yes,No,Yes,No,Unknown,Unknown,No,Yes,Yes,No,Yes,Unknown,50.583333,-127.083333
3632,61910.0,Japan -- 61100,Akita-Funakawa Ko,Japan,Sea of Japan; North Pacific Ocean,Sailing Directions Pub. 159 (Enroute) - Japan - Volume II,1.0,12.5,12.5,12.5,18.6,Very Small,Coastal (Breakwater),Poor,Yes,Yes,No,Yes,Unknown,Yes,Yes,Yes,Yes,Yes,Yes,XI,Yes,Unknown,Yes,Yes,No,Yes,Unknown,Yes,Yes,Yes,Yes,Unknown,Limited,39.78138889,140.015
3633,15140.0,Peru -- 14830,Puerto Bayovar,Peru,South Pacific Ocean,Sailing Directions Pub. 125 (Enroute) - West Coast of South America,1.0,0.0,23.2,9.4,23.2,Very Small,Open Roadstead,Poor,Unknown,Yes,Unknown,Yes,Unknown,Unknown,Yes,Yes,Unknown,No,Unknown,XVI,Yes,Yes,Yes,No,Yes,Unknown,Unknown,Unknown,Unknown,No,Unknown,Unknown,Unknown,-5.833333,-81.05
3634,15170.0,Peru -- 14830,Paita,Peru,South Pacific Ocean,Sailing Directions Pub. 125 (Enroute) - West Coast of South America,4.0,9.4,18.6,14.0,9.4,Very Small,Open Roadstead,Good,Yes,No,No,Yes,Unknown,Yes,Yes,Yes,Unknown,Yes,Yes,XVI,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Unknown,Unknown,Limited,-5.083333,-81.116667
3635,15250.0,Ecuador -- 15240,Puerto Bolivar,Ecuador,South Pacific Ocean,Sailing Directions Pub. 125 (Enroute) - West Coast of South America,2.0,9.4,11.0,9.4,0.0,Very Small,River (Natural),Good,Yes,No,No,Yes,No,Yes,Unknown,Yes,Yes,Yes,Yes,XII,Yes,Yes,Yes,Unknown,No,Yes,Yes,Yes,Yes,Yes,Unknown,No,,-3.266667,-80.0
3636,28410.0,Russia -- 28250,Ust Luga,Russia,Gulf of Finland; Baltic Sea; North Atlantic Ocean,Sailing Directions Pub. 195 (Enroute) - Gulf of Finland and Gulf of Bothnia,0.0,3.4,6.4,14.0,0.0,Very Small,River (Natural),Fair,No,No,Yes,Yes,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,I,Unknown,Yes,Unknown,Unknown,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Emergency Only,59.666667,28.316667
3637,27280.0,Sweden Cont -- 24975,Karlsborg,Sweden,Gulf of Bothnia; Baltic Sea; North Atlantic Ocean,Sailing Directions Pub. 195 (Enroute) - Gulf of Finland and Gulf of Bothnia,0.0,6.4,12.5,4.9,7.9,Medium,Coastal (Natural),Good,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Unknown,Unknown,Yes,I,Yes,Yes,Yes,Unknown,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Unknown,Limited,65.8,23.283333
3638,27220.0,Sweden Cont -- 24975,Lulea,Sweden,Gulf of Bothnia; Baltic Sea; North Atlantic Ocean,Sailing Directions Pub. 195 (Enroute) - Gulf of Finland and Gulf of Bothnia,3.0,11.0,20.1,7.9,7.9,Medium,Coastal (Natural),Good,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Unknown,Yes,Yes,I,Yes,Unknown,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Limited,65.583333,22.166667
3639,26800.0,Sweden Cont -- 24975,Rundvik,Sweden,Gulf of Bothnia; Baltic Sea; North Atlantic Ocean,Sailing Directions Pub. 195 (Enroute) - Gulf of Finland and Gulf of Bothnia,0.0,7.9,3.4,6.4,0.0,Very Small,Coastal (Natural),Good,No,No,Yes,Yes,Unknown,Yes,Yes,Unknown,Unknown,Yes,Yes,I,Yes,Yes,Unknown,Unknown,No,Unknown,Unknown,Unknown,Yes,Yes,Yes,Yes,Unknown,63.533333,19.45
3640,28390.0,Russia -- 28250,Lomonosov,Russia,Gulf of Finland; Baltic Sea; North Atlantic Ocean,Sailing Directions Pub. 195 (Enroute) - Gulf of Finland and Gulf of Bothnia,0.0,4.9,1.8,4.9,0.0,Very Small,Coastal (Natural),Fair,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Unknown,Yes,Yes,I,Yes,Unknown,Unknown,Unknown,No,Yes,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Moderate,59.916667,29.766667
3641,8680.0,US Gulf Coast -- 8650,St Petersburg,United States,Gulf of Mexico; North Atlantic Ocean,U.S. Coast Pilot 5 - Gulf of Mexico Puerto Rico and Virgin Islands,0.6,4.9,6.4,4.9,0.0,Small,Coastal (Natural),Good,No,No,No,No,Yes,Unknown,Yes,Unknown,Yes,Yes,Yes,IV,Yes,Unknown,Yes,Unknown,Yes,Yes,Unknown,Yes,Yes,Yes,Yes,Yes,Limited,27.766667,-82.616667
3642,6020.0,Cape Breton Island -- 5860,Louisbourg,Canada,North Atlantic Ocean,Sailing Directions Pub. 145 (Enroute) - Nova Scotia and the Saint Lawrence,2.0,7.9,9.4,6.4,0.0,Very Small,Coastal (Natural),Excellent,No,No,Yes,Yes,Unknown,Yes,Yes,Unknown,Unknown,Yes,Yes,IV,Yes,Unknown,Yes,Unknown,No,Unknown,Unknown,Unknown,Yes,Yes,Yes,Yes,Limited,45.916667,-59.966667
3643,48120.0,Saudi Arabia -- 48100,Yanbu,Saudi Arabia,Red Sea; Indian Ocean,Sailing Directions Pub. 172 (Enroute) - Red Sea and the Persian Gulf,0.8,14.0,0.0,12.0,0.0,Very Small,Coastal (Breakwater),Poor,No,Yes,No,Yes,Yes,Unknown,Yes,Yes,Yes,Yes,No,IX,Yes,No,Yes,Unknown,Yes,Yes,Unknown,Yes,Yes,Yes,Yes,Unknown,Limited,24.083333,38.05
3644,48130.0,Saudi Arabia -- 48100,Rabigh,Saudi Arabia,Red Sea; Indian Ocean,Sailing Directions Pub. 172 (Enroute) - Red Sea and the Persian Gulf,1.0,23.2,30.0,10.0,26.0,Very Small,Coastal (Breakwater),Fair,Yes,Yes,No,No,No,Unknown,Unknown,Yes,Unknown,Yes,Unknown,IX,Yes,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,22.733333,38.983333
3645,60370.0,South Korea -- 60315,Yosu,South Korea,Korea Strait; North Pacific Ocean,Sailing Directions Pub. 157 (Enroute) - Coasts of Korea and China,2.0,23.2,23.2,23.2,23.2,Small,Coastal (Breakwater),Fair,Unknown,Unknown,Unknown,Yes,Unknown,Yes,Unknown,Yes,Unknown,Yes,Yes,XI,Yes,Yes,Yes,Unknown,Yes,Yes,Unknown,Yes,Yes,Yes,Yes,Yes,Limited,34.733333,127.75
3646,46135.0,Nigeria -- 46120,Escravos Oil Terminal,Nigeria,Bight of Benin; Gulf of Guinea; North Atlantic Ocean,Sailing Directions Pub. 123 (Enroute) - Southwest Coast of Africa,1.5,23.2,23.0,0.0,42.0,Very Small,Open Roadstead,Poor,No,Yes,No,Yes,Unknown,Unknown,Yes,Yes,Yes,Unknown,Unknown,II,Unknown,Yes,Yes,Unknown,No,Unknown,Unknown,Yes,No,No,No,No,,5.5,5.0
3647,46180.0,Nigeria -- 46120,Sea Eagle Terminal,Nigeria,Gulf of Guinea; North Atlantic Ocean,Sailing Directions Pub. 123 (Enroute) - Southwest Coast of Africa,0.0,23.2,40.0,0.0,26.5,Very Small,Open Roadstead,Poor,Unknown,Yes,Unknown,Yes,Yes,Unknown,Yes,Yes,Unknown,Unknown,Unknown,II,Unknown,Yes,Yes,Unknown,No,Unknown,Unknown,Unknown,No,No,No,No,,4.8,5.316667
3648,46008.0,Ivory Coast -- 45960,Espoir Marine Terminal,Cote D'Ivoire,North Atlantic Ocean,Sailing Directions Pub. 123 (Enroute) - Southwest Coast of Africa,0.0,23.2,23.2,0.0,110.0,Very Small,Open Roadstead,Poor,Unknown,Yes,Unknown,Yes,Unknown,Unknown,Yes,Yes,Unknown,Unknown,Unknown,II,Unknown,Yes,Unknown,Unknown,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,5.05,-4.45
3649,45970.0,Ivory Coast -- 45960,Baobab Marine Terminal,Cote D'Ivoire,North Atlantic Ocean,Sailing Directions Pub. 123 (Enroute) - Southwest Coast of Africa,0.0,0.0,23.2,0.0,970.0,Very Small,Open Roadstead,Poor,Unknown,Yes,Unknown,Yes,Unknown,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,II,Unknown,Yes,Yes,Unknown,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,4.966667,-4.55
3650,45963.0,Ivory Coast -- 45960,San Pedro,Cote D'Ivoire,North Atlantic Ocean,Sailing Directions Pub. 123 (Enroute) - Southwest Coast of Africa,1.5,13.5,18.0,9.0,4.9,Very Small,Open Roadstead,Good,Unknown,Unknown,Unknown,Yes,Unknown,Yes,Yes,Yes,Unknown,Yes,Unknown,II,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Unknown,Yes,Yes,Yes,Unknown,4.737777778,-6.611111111
3651,46070.0,Ghana -- 46010,Tema,Ghana,Gulf of Guinea; North Atlantic Ocean,Sailing Directions Pub. 123 (Enroute) - Southwest Coast of Africa,1.6,12.5,54.0,19.0,25.0,Small,Coastal (Breakwater),Good,Yes,Yes,No,Yes,Unknown,Yes,Yes,Yes,Yes,Yes,Yes,II,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Moderate,5.631944444,0.015555556
3652,46150.0,Nigeria -- 46120,Sapele,Nigeria,Bight of Benin; Gulf of Guinea; North Atlantic Ocean,Sailing Directions Pub. 123 (Enroute) - Southwest Coast of Africa,0.8,4.9,7.3,10.5,0.0,Very Small,River (Natural),Fair,No,No,No,Yes,Unknown,Unknown,Yes,Yes,Yes,Unknown,Unknown,II,Yes,Yes,Yes,Unknown,No,Unknown,Unknown,No,No,Yes,Yes,Yes,,5.9,5.683333
3653,48165.0,Yemen Aden -- 48143,Al Ahmadi,Yemen,Red Sea; Indian Ocean,Sailing Directions Pub. 172 (Enroute) - Red Sea and the Persian Gulf,1.0,9.4,8.2,7.0,9.0,Small,Coastal (Breakwater),Poor,No,No,No,Yes,No,No,Yes,Yes,Yes,Yes,Unknown,IX,Yes,Yes,No,Unknown,Unknown,Yes,Yes,No,Yes,Yes,Yes,Unknown,Moderate,14.833333,42.966667
3654,46140.0,Nigeria -- 46120,Koko,Nigeria,Bight of Benin; Gulf of Guinea; North Atlantic Ocean,Sailing Directions Pub. 123 (Enroute) - Southwest Coast of Africa,2.0,4.9,6.4,7.3,6.4,Very Small,River (Natural),Fair,Unknown,Unknown,Unknown,Yes,Unknown,Yes,No,Yes,Yes,Unknown,Unknown,II,Yes,Unknown,Yes,Unknown,No,Unknown,Yes,Yes,No,Yes,Yes,Yes,,6.0,5.466667
3655,48190.0,Yemen Aden -- 48143,Aden,Yemen,Gulf of Aden; Indian Ocean,Sailing Directions Pub. 172 (Enroute) - Red Sea and the Persian Gulf,1.5,14.7,6.0,16.0,15.8,Medium,Coastal (Natural),Good,Yes,No,No,Yes,Unknown,Yes,Yes,Yes,Yes,Yes,Unknown,IX,Unknown,Yes,Yes,Yes,Yes,Yes,Unknown,Yes,Yes,Yes,Yes,Yes,Major,12.783333,44.95
3656,45990.0,Ivory Coast -- 45960,Port Bouet,Cote D'Ivoire,North Atlantic Ocean,Sailing Directions Pub. 123 (Enroute) - Southwest Coast of Africa,0.0,23.2,23.2,0.0,30.0,Very Small,Open Roadstead,Poor,Yes,Yes,Unknown,Yes,Unknown,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,II,Unknown,Unknown,Yes,Unknown,No,Unknown,Unknown,Yes,Unknown,Yes,Yes,Yes,Moderate,5.233333,-3.966667
3657,46170.0,Nigeria -- 46120,Warri,Nigeria,Bight of Benin; Gulf of Guinea; North Atlantic Ocean,Sailing Directions Pub. 123 (Enroute) - Southwest Coast of Africa,1.0,6.4,6.6,6.6,6.7,Very Small,River (Natural),Good,Unknown,Unknown,Unknown,Yes,Unknown,Yes,No,Yes,Yes,Unknown,Unknown,II,Yes,Yes,Yes,Unknown,Unknown,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Limited,5.516667,5.733333
3658,46165.0,Nigeria -- 46120,Burutu,Nigeria,Bight of Benin; Gulf of Guinea; North Atlantic Ocean,Sailing Directions Pub. 123 (Enroute) - Southwest Coast of Africa,0.5,4.8,7.0,6.4,0.0,Very Small,River (Natural),Good,No,No,No,Yes,Unknown,Yes,Yes,Yes,Yes,Unknown,Yes,II,Yes,Yes,Yes,Unknown,No,Yes,Yes,Yes,Unknown,Yes,No,No,Moderate,5.35,5.5
3659,46131.0,Nigeria -- 46120,Tin Can Island,Nigeria,Bight of Benin; Gulf of Guinea; North Atlantic Ocean,Sailing Directions Pub. 123 (Enroute) - Southwest Coast of Africa,1.5,9.4,8.2,10.5,0.0,Very Small,River (Natural),Fair,Yes,Unknown,Unknown,Yes,Yes,Unknown,Unknown,Yes,Unknown,Yes,No,II,Yes,Unknown,Yes,Unknown,Unknown,Yes,Yes,Yes,Unknown,Yes,Yes,Yes,Moderate,6.35,3.35
3660,46000.0,Ivory Coast -- 45960,Abidjan,Cote D'Ivoire,North Atlantic Ocean,Sailing Directions Pub. 123 (Enroute) - Southwest Coast of Africa,1.0,13.5,40.0,12.5,30.0,Large,Canal or Lake,Excellent,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,II,Yes,Yes,Yes,Yes,No,Unknown,Unknown,Yes,Yes,Yes,Yes,Yes,Moderate,5.25,-4.016667
3661,46160.0,Nigeria -- 46120,Forcados,Nigeria,Bight of Benin; Gulf of Guinea; North Atlantic Ocean,Sailing Directions Pub. 123 (Enroute) - Southwest Coast of Africa,3.0,3.4,9.0,4.9,0.0,Very Small,River (Natural),Fair,No,Yes,No,Yes,Unknown,Yes,No,Yes,Yes,Yes,Unknown,II,Yes,Yes,Yes,No,No,Unknown,Unknown,No,No,No,Yes,No,,5.366667,5.433333
3662,46090.0,Togo -- 46080,Lome,Togo,Bight of Benin; Gulf of Guinea; North Atlantic Ocean,Sailing Directions Pub. 123 (Enroute) - Southwest Coast of Africa,1.2,14.5,15.0,15.0,13.5,Medium,Coastal (Breakwater),Good,No,No,No,Yes,Unknown,Yes,Yes,Yes,Yes,Yes,Yes,II,Yes,Unknown,Yes,Yes,Yes,Yes,Unknown,Yes,Unknown,Yes,Yes,Yes,Limited,6.133333,1.283333
3663,46095.0,Togo -- 46080,Kpeme,Togo,Bight of Benin; Gulf of Guinea; North Atlantic Ocean,Sailing Directions Pub. 123 (Enroute) - Southwest Coast of Africa,1.8,16.0,14.0,9.8,9.4,Very Small,Open Roadstead,Poor,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Unknown,Yes,II,Yes,Unknown,Unknown,Yes,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,6.2,1.516667
3664,46171.0,Nigeria -- 46120,Ukpokiti Marine Terminal,Nigeria,Bight of Benin; Gulf of Guinea; North Atlantic Ocean,Sailing Directions Pub. 123 (Enroute) - Southwest Coast of Africa,0.0,23.2,23.2,0.0,26.0,Very Small,Open Roadstead,Poor,Unknown,Unknown,Unknown,Yes,Unknown,Yes,Yes,Yes,Yes,Unknown,Unknown,II,Unknown,Unknown,No,Unknown,No,Unknown,Unknown,Unknown,Unknown,No,No,Unknown,Unknown,5.733333333,4.833333333
3665,46040.0,Ghana -- 46010,Takoradi,Ghana,Gulf of Guinea; North Atlantic Ocean,Sailing Directions Pub. 123 (Enroute) - Southwest Coast of Africa,1.0,9.4,11.0,16.0,20.0,Medium,Coastal (Breakwater),Good,No,Yes,No,Yes,Unknown,Yes,Yes,Yes,Yes,Yes,Yes,II,Yes,Yes,Yes,Yes,No,Yes,Unknown,Yes,Yes,Yes,Yes,Yes,Limited,4.883333,-1.733333
3666,46200.0,Nigeria -- 46120,Pennington Oil Terminal,Nigeria,Gulf of Guinea; North Atlantic Ocean,Sailing Directions Pub. 123 (Enroute) - Southwest Coast of Africa,0.9,0.0,26.8,0.0,26.5,Large,Open Roadstead,Poor,No,Yes,No,Yes,Unknown,Unknown,Unknown,Yes,Yes,Unknown,Unknown,II,Unknown,Unknown,Yes,No,No,Unknown,Unknown,Yes,No,No,No,No,,4.25,5.616667
3667,46110.0,Benin -- 46100,Cotonou,Benin,Bight of Benin; Gulf of Guinea; North Atlantic Ocean,Sailing Directions Pub. 123 (Enroute) - Southwest Coast of Africa,1.6,11.0,13.0,11.0,11.0,Medium,Coastal (Breakwater),Good,No,Yes,No,No,Unknown,Yes,Yes,Yes,Yes,Yes,Yes,II,Yes,Unknown,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Limited,6.35,2.433333
3668,46190.0,Nigeria -- 46120,Brass Oil Terminal,Nigeria,Gulf of Guinea; North Atlantic Ocean,Sailing Directions Pub. 123 (Enroute) - Southwest Coast of Africa,1.4,23.2,27.0,0.0,27.4,Very Small,Open Roadstead,Poor,Unknown,Yes,No,Yes,Unknown,Yes,Yes,Yes,Yes,Unknown,Unknown,II,Unknown,Yes,Yes,No,No,Unknown,Yes,Unknown,Unknown,Yes,No,Unknown,,4.066667,6.283333
3669,23470.0,Norway -- 20620,Sandnes,Norway,North Sea; North Atlantic Ocean,Sailing Directions Pub. 182 (Enroute) - North and West Coasts of Norway,1.0,4.9,20.1,4.9,12.5,Very Small,River (Basins),Good,No,No,No,Yes,No,Unknown,Yes,Yes,Yes,Yes,Yes,I,Yes,Yes,Yes,Unknown,Yes,Yes,Unknown,Unknown,Yes,Yes,Unknown,Unknown,Limited,58.87333333,5.752777778
3670,23110.0,Norway -- 20620,Molde,Norway,Norwegian Sea; North Atlantic Ocean,Sailing Directions Pub. 182 (Enroute) - North and West Coasts of Norway,2.0,23.2,23.2,11.0,0.0,Small,Coastal (Natural),Good,Yes,No,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,I,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Unknown,Yes,Yes,Unknown,Moderate,62.733333,7.166667
3671,23125.0,Norway -- 20620,Maloy,Norway,Norwegian Sea; North Atlantic Ocean,Sailing Directions Pub. 182 (Enroute) - North and West Coasts of Norway,1.0,23.2,23.2,11.0,0.0,Small,Coastal (Natural),Good,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Unknown,Unknown,I,Yes,Yes,Yes,Yes,No,No,No,Unknown,Unknown,Yes,Yes,Unknown,Limited,61.933333,5.116667
3672,23138.0,Norway -- 20620,Mongstad,Norway,North Sea; North Atlantic Ocean,Sailing Directions Pub. 182 (Enroute) - North and West Coasts of Norway,7.0,23.2,23.2,6.4,7.9,Medium,Open Roadstead,Good,No,No,No,Yes,No,No,Yes,Yes,Yes,Yes,Unknown,I,Yes,No,Unknown,Yes,Yes,Yes,Yes,Unknown,Yes,Yes,Yes,Yes,Limited,60.83083333,5.036666667
3673,48214.0,Yemen Sanaa -- 48195,Rudum Terminal,Yemen,Gulf of Aden; Indian Ocean,Sailing Directions Pub. 172 (Enroute) - Red Sea and the Persian Gulf,0.0,0.0,6.4,0.0,0.0,Very Small,Open Roadstead,Poor,Yes,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,IX,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,13.983333,47.916667
3674,48235.0,Oman -- 48225,Duqm,Oman,Arabian Sea; Indian Ocean,Sailing Directions Pub. 172 (Enroute) - Red Sea and the Persian Gulf,0.0,19.0,0.0,18.0,18.0,Medium,Coastal (Breakwater), ,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,IX,Yes,Unknown,Unknown,Unknown,Unknown,Yes,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Major,19.67325258,57.71690892
3675,23355.0,Norway -- 20620,Husnes,Norway,North Sea; North Atlantic Ocean,Sailing Directions Pub. 182 (Enroute) - North and West Coasts of Norway,1.0,0.0,15.5,9.4,0.0,Very Small,Coastal (Breakwater),Good,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Unknown,Unknown,I,Yes,Yes,Yes,Unknown,No,Yes,Yes,Yes,Unknown,Yes,No,No,Limited,59.8775,5.762222222
3676,23130.0,Norway -- 20620,Floro,Norway,Norwegian Sea; North Atlantic Ocean,Sailing Directions Pub. 182 (Enroute) - North and West Coasts of Norway,2.0,0.0,0.0,6.4,9.4,Very Small,Coastal (Breakwater),Good,No,No,No,Yes,Unknown,No,Yes,Yes,Yes,Yes,Unknown,I,Yes,Yes,Yes,Yes,Yes,Yes,Unknown,Unknown,Yes,Yes,Yes,Yes,Moderate,61.60388889,5.030833333
3677,47850.0,Djibouti -- 47840,Djibouti,Djibouti,Gulf of Aden; Indian Ocean,Sailing Directions Pub. 172 (Enroute) - Red Sea and the Persian Gulf,2.8,17.1,20.0,12.0,20.0,Small,Coastal (Natural),Good,Yes,No,No,Yes,No,Yes,Yes,Yes,Unknown,Yes,Yes,IX,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Limited,11.6,43.133333
3678,48210.0,Yemen Sanaa -- 48195,Al Mukalla,Yemen,Gulf of Aden; Indian Ocean,Sailing Directions Pub. 172 (Enroute) - Red Sea and the Persian Gulf,1.0,10.0,31.0,9.1,23.2,Small,Coastal (Breakwater),Fair,Unknown,Unknown,Unknown,Unknown,Unknown,No,Yes,Yes,Yes,Yes,Unknown,IX,Unknown,Yes,Yes,Yes,Yes,Yes,Yes,Unknown,Yes,Yes,Yes,Yes,Limited,14.516667,49.116667
3679,22295.0,Norway -- 20620,Lakselv,Norway,Norwegian Sea; North Atlantic Ocean,Sailing Directions Pub. 182 (Enroute) - North and West Coasts of Norway,0.0,11.0,0.0,3.4,0.0,Small,Coastal (Natural),Good,No,No,No,Yes,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,XIX,Yes,Yes,Unknown,Unknown,No,Unknown,Unknown,Unknown,Unknown,Yes,No,No,,67.35777778,15.59222222
